order_id,customer_id,store_id,order_date,status
858,373,16,2023-03-05,pending
859,86,17,2022-05-13,completed
860,266,11,2024-10-18,cancelled
861,270,16,2024-02-05,completed
862,298,19,2023-07-04,cancelled
863,107,7,2022-03-16,completed
864,203,14,2023-04-26,completed
865,479,9,2022-11-18,returned
866,69,10,2022-06-23,completed
867,181,2,2024-11-28,completed
868,319,15,2024-11-15,completed
869,210,16,2024-06-04,completed
870,196,15,2023-07-14,completed
871,331,3,2023-06-28,completed
872,263,3,2024-10-24,pending
873,475,4,2023-07-21,completed
874,20,11,2024-01-08,completed
875,129,9,2023-11-06,completed
876,438,18,2022-10-10,completed
877,395,12,2022-01-18,pending
878,485,19,2024-04-07,pending
879,242,5,2022-01-25,pending
880,117,7,2024-03-25,completed
881,265,18,2023-04-24,pending
882,370,11,2024-08-17,pending
883,161,14,2022-06-25,pending
884,108,18,2024-05-05,completed
885,72,5,2024-02-07,completed
886,256,12,2022-01-20,completed
887,215,13,2023-04-07,pending
888,167,19,2023-09-06,pending
889,473,11,2022-03-07,returned
890,196,13,2024-03-11,completed
891,198,4,2024-12-30,completed
892,328,3,2024-07-13,completed
893,346,2,2022-08-02,pending
894,14,3,2024-09-27,completed
895,106,17,2023-08-05,completed
896,30,1,2024-07-20,completed
897,441,13,2023-11-01,completed
898,67,16,2022-08-15,cancelled
899,200,7,2022-05-21,completed
900,159,16,2023-02-26,completed
901,301,15,2023-09-28,completed
902,4,15,2023-02-18,completed
903,310,17,2024-03-28,completed
904,236,2,2024-10-02,cancelled
905,148,15,2022-07-06,completed
906,201,6,2023-09-02,completed
907,92,14,2023-05-26,completed
908,467,19,2024-02-27,completed
909,358,8,2024-03-16,pending
910,141,18,2022-11-20,completed
911,358,7,2022-05-17,completed
912,391,12,2024-04-22,completed
913,259,11,2022-08-04,completed
914,85,17,2024-07-12,completed
915,14,15,2024-08-04,completed
916,382,7,2023-12-05,completed
917,6,5,2022-03-19,completed
918,249,3,2024-08-08,returned
919,366,5,2023-05-12,completed
920,431,1,2023-07-26,returned
921,91,18,2022-07-25,cancelled
922,87,1,2024-03-11,cancelled
923,79,6,2023-07-14,completed
924,458,7,2022-03-12,completed
925,429,17,2022-04-08,cancelled
926,200,15,2022-07-30,completed
927,25,7,2022-01-10,completed
928,466,3,2024-02-07,completed
929,15,11,2024-05-13,pending
930,349,8,2023-01-29,completed
931,371,14,2022-12-10,returned
932,418,18,2022-08-09,cancelled
933,320,18,2023-01-24,completed
934,62,4,2024-05-26,completed
935,89,11,2023-10-25,completed
936,109,3,2024-03-08,cancelled
937,333,2,2023-07-25,completed
938,211,20,2023-03-24,completed
939,365,19,2022-07-28,completed
940,492,11,2023-05-31,cancelled
941,348,5,2024-03-06,completed
942,326,11,2022-12-26,pending
943,35,20,2024-09-14,returned
944,196,8,2024-07-08,returned
945,120,4,2022-01-28,completed
946,378,8,2023-04-30,returned
947,31,16,2022-06-12,completed
948,78,2,2023-02-18,completed
949,379,5,2024-06-27,completed
950,330,2,2023-10-13,returned
951,332,1,2024-04-29,completed
952,176,18,2023-11-10,completed
953,411,8,2023-05-24,returned
954,267,15,2024-02-21,cancelled
955,34,3,2022-01-13,completed
956,325,7,2022-04-17,completed
957,89,7,2022-07-07,completed
958,41,15,2024-11-05,completed
959,370,14,2022-12-03,completed
960,156,15,2023-05-25,cancelled
961,140,16,2023-02-17,completed
962,204,16,2024-01-07,completed
963,259,14,2024-05-15,pending
964,420,16,2022-11-16,completed
965,219,10,2024-02-21,returned
966,284,9,2022-11-09,completed
967,157,13,2024-08-07,returned
968,37,16,2024-09-11,completed
969,470,1,2022-11-13,pending
970,374,16,2024-10-22,completed
971,482,12,2024-05-01,completed
972,158,19,2024-09-29,completed
973,454,4,2024-04-17,completed
974,100,9,2022-11-29,pending
975,261,12,2023-12-15,cancelled
976,334,14,2022-04-29,cancelled
977,125,12,2023-05-21,cancelled
978,358,5,2022-02-27,completed
979,484,9,2024-07-21,completed
980,7,3,2022-11-27,cancelled
981,204,3,2024-02-27,returned
982,449,14,2023-01-22,completed
983,257,13,2023-09-11,returned
984,376,3,2023-09-23,completed
985,417,7,2023-12-07,cancelled
986,358,6,2024-03-26,pending
987,1,14,2024-10-04,returned
988,336,14,2024-05-03,completed
989,192,5,2022-12-28,completed
990,94,4,2024-09-23,completed
991,96,6,2023-03-12,pending
992,133,14,2023-01-28,completed
993,445,3,2022-08-12,completed
994,194,3,2022-06-25,completed
995,300,16,2022-03-02,cancelled
996,5,1,2022-07-26,cancelled
997,50,1,2022-03-27,completed
998,493,16,2024-12-01,completed
999,310,12,2023-11-22,cancelled
1000,162,12,2023-12-04,cancelled
1001,194,12,2024-03-27,pending
1002,413,15,2023-11-08,pending
1003,372,5,2024-04-02,completed
1004,445,8,2022-09-09,completed
1005,317,16,2024-07-14,returned
1006,339,11,2024-04-26,completed
1007,448,11,2024-01-08,cancelled
1008,120,13,2024-06-28,cancelled
1009,179,16,2022-06-16,cancelled
1010,376,20,2022-07-25,completed
1011,446,19,2022-10-21,pending
1012,17,3,2024-10-30,completed
1013,87,4,2024-08-14,completed
1014,125,3,2023-05-09,completed
1015,367,11,2024-06-09,completed
1016,113,16,2023-07-29,cancelled
1017,341,18,2022-09-10,cancelled
1018,47,11,2024-10-04,pending
1019,478,20,2023-04-04,completed
1020,194,13,2023-12-04,cancelled
1021,414,9,2024-06-13,completed
1022,45,11,2023-08-19,cancelled
1023,382,19,2023-01-21,completed
1024,437,13,2022-09-18,returned
1025,160,18,2022-01-04,completed
1026,217,12,2024-03-05,pending
1027,267,19,2022-09-16,completed
1028,,15,2022-08-07,completed
1029,418,8,2022-10-24,completed
1030,76,5,2024-07-22,cancelled
1031,307,17,2022-03-12,cancelled
1032,141,19,2022-09-10,completed
1033,254,13,2023-03-18,completed
1034,79,7,2023-11-14,pending
1035,359,6,2023-04-06,pending
1036,373,6,2024-09-25,completed
1037,173,16,2024-03-14,completed
1038,201,10,2024-03-12,completed
1039,359,13,2023-02-04,completed
1040,166,19,2022-09-26,pending
1041,436,10,2022-04-21,completed
1042,296,16,2022-12-02,completed
1043,108,7,2022-10-24,cancelled
1044,186,19,2022-01-19,completed
1045,193,14,2022-10-30,cancelled
1046,475,12,2022-12-11,completed
1047,484,17,2023-01-03,cancelled
1048,304,5,2023-11-25,cancelled
1049,126,8,2024-04-07,completed
1050,155,6,2024-09-27,cancelled
1051,398,3,2024-02-08,pending
1052,443,13,2024-08-07,completed
1053,189,4,2024-06-30,completed
1054,251,17,2022-09-07,completed
1055,301,19,2022-02-17,completed
1056,356,19,2023-07-15,completed
1057,248,14,2024-02-26,completed
1058,51,18,2022-09-14,completed
1059,417,13,2024-04-10,returned
1060,251,19,2024-12-21,returned
1061,386,4,2022-09-12,completed
1062,3,11,2023-01-04,completed
1063,66,6,2022-03-22,completed
1064,436,3,2023-06-10,completed
1065,153,18,2024-11-02,completed
1066,484,8,2024-05-16,completed
1067,485,10,2022-04-05,cancelled
1068,228,16,2024-12-29,cancelled
1069,268,12,2023-10-03,returned
1070,108,2,2024-11-11,completed
1071,97,7,2022-03-17,completed
1072,303,5,2023-03-19,cancelled
1073,39,9,2024-05-14,completed
1074,205,9,2022-12-01,cancelled
1075,482,18,2024-05-21,completed
1076,323,7,2022-05-25,cancelled
1077,289,17,2024-02-02,returned
1078,215,11,2022-12-02,pending
1079,195,20,2024-06-07,completed
1080,139,4,2022-06-08,cancelled
1081,34,3,2024-04-13,completed
1082,399,8,2023-11-15,completed
1083,51,8,2022-01-21,completed
1084,401,6,2022-08-04,returned
1085,302,16,2023-09-20,completed
1086,179,10,2024-12-19,returned
1087,312,2,2023-07-10,completed
1088,485,6,2023-10-14,completed
1089,283,13,2024-12-24,completed
1090,,17,2022-09-19,cancelled
1091,337,13,2022-11-15,returned
1092,28,12,2023-07-02,cancelled
1093,348,15,2023-05-26,completed
1094,182,17,2024-06-17,completed
1095,488,8,2023-07-19,completed
1096,486,11,2022-06-28,pending
1097,325,8,2022-07-04,completed
1098,295,10,2022-12-05,returned
1099,414,14,2024-10-06,cancelled
1100,478,16,2024-11-07,completed
1101,351,18,2024-11-20,cancelled
1102,208,7,2022-09-13,pending
1103,366,18,2022-01-15,cancelled
1104,126,17,2023-12-08,cancelled
1105,311,6,2022-03-28,cancelled
1106,463,3,2024-12-08,completed
1107,264,2,2022-10-01,completed
1108,195,4,2024-10-11,completed
1109,426,4,2023-05-27,completed
1110,248,7,2023-09-05,completed
1111,112,17,2024-03-17,pending
1112,479,20,2022-03-14,pending
1113,30,20,2024-09-26,completed
1114,153,1,2023-11-04,completed
1115,206,4,2023-01-17,completed
1116,102,17,2024-10-04,completed
1117,64,1,2024-04-21,completed
1118,116,12,2023-05-28,completed
1119,220,18,2024-01-17,pending
1120,56,15,2023-07-06,completed
1121,182,1,2022-10-14,completed
1122,57,2,2023-02-11,completed
1123,216,2,2024-03-19,completed
1124,486,9,2023-02-12,completed
1125,251,5,2024-05-12,completed
1126,257,13,2024-03-29,completed
1127,491,1,2022-08-13,completed
1128,177,8,2022-11-15,completed
1129,220,1,2023-12-02,completed
1130,149,3,2024-09-10,pending
1131,127,17,2024-05-28,completed
1132,144,9,2023-05-26,cancelled
1133,342,7,2023-05-22,completed
1134,359,20,2022-07-31,completed
1135,438,5,2023-01-22,completed
1136,68,9,2022-09-04,completed
1137,219,7,2022-10-27,completed
1138,195,10,2022-04-15,cancelled
1139,114,16,2023-04-19,completed
1140,219,10,2024-11-10,completed
1141,187,12,2023-07-06,cancelled
1142,127,2,2024-05-06,completed
1143,1,11,2022-03-25,completed
1144,242,20,2023-08-08,completed
1145,95,16,2024-06-01,completed
1146,156,1,2023-11-16,cancelled
1147,170,12,2022-09-24,cancelled
1148,310,9,2024-12-19,completed
1149,45,5,2024-02-26,cancelled
1150,22,7,2022-09-04,completed
1151,474,18,2024-07-01,returned
1152,155,7,2023-12-04,returned
1153,23,14,2022-11-11,returned
1154,457,18,2023-06-02,completed
1155,230,4,2024-01-20,completed
1156,248,17,2022-05-19,pending
1157,86,5,2022-02-14,completed
1158,490,7,2022-04-04,cancelled
1159,254,17,2024-03-25,completed
1160,225,13,2022-12-05,returned
1161,206,7,2024-03-10,completed
1162,82,19,2022-01-08,cancelled
1163,451,17,2022-01-19,completed
1164,363,9,2024-10-28,completed
1165,152,18,2023-03-28,completed
1166,115,8,2022-12-17,completed
1167,328,9,2022-03-22,completed
1168,448,8,2023-07-08,pending
1169,274,12,2023-03-07,cancelled
1170,167,18,2024-01-26,completed
1171,210,10,2022-10-01,completed
1172,321,12,2022-04-28,completed
1173,91,1,2023-07-27,returned
1174,370,13,2022-08-06,cancelled
1175,446,20,2023-06-12,returned
1176,419,11,2023-02-27,completed
1177,298,13,2023-02-22,completed
1178,119,14,2024-07-02,completed
1179,462,16,2022-10-31,completed
1180,95,6,2024-07-29,completed
1181,483,10,2024-10-01,completed
1182,84,13,2023-09-28,cancelled
1183,36,14,2023-01-20,completed
1184,466,13,2024-07-20,completed
1185,71,1,2024-12-14,returned
1186,194,4,2022-07-24,pending
1187,391,2,2022-01-28,completed
1188,395,5,2023-05-24,cancelled
1189,406,4,2022-01-28,returned
1190,437,7,2023-11-25,completed
1191,389,15,2024-09-10,pending
1192,158,5,2022-12-01,completed
1193,279,18,2022-04-25,completed
1194,423,18,2022-02-13,completed
1195,262,14,2022-07-30,completed
1196,468,8,2022-01-03,completed
1197,76,10,2024-02-29,completed
1198,352,4,2024-02-27,completed
1199,57,10,2022-12-14,completed
1200,316,12,2022-06-06,completed
1201,310,14,2022-03-30,returned
1202,308,14,2023-11-17,completed
1203,320,12,2023-09-10,completed
1204,470,12,2023-07-10,completed
1205,,5,2022-06-06,pending
1206,164,15,2022-10-28,cancelled
1207,418,19,2024-09-06,completed
1208,75,5,2023-07-25,completed
1209,181,14,2024-02-28,completed
1210,309,11,2024-04-27,completed
1211,197,16,2023-05-19,returned
1212,253,8,2024-12-29,completed
1213,298,17,2022-06-21,returned
1214,360,12,2023-03-26,completed
1215,436,18,2023-02-21,completed
1216,472,12,2022-10-01,completed
1217,151,18,2022-10-13,completed
1218,108,2,2023-05-12,cancelled
1219,61,5,2022-10-10,completed
1220,357,12,2022-02-23,completed
1221,340,16,2022-08-06,pending
1222,16,5,2022-11-20,completed
1223,40,14,2023-05-17,completed
1224,241,17,2023-01-09,cancelled
1225,241,11,2023-09-06,completed
1226,147,2,2022-01-28,cancelled
1227,310,17,2022-03-07,completed
1228,203,15,2022-01-23,returned
1229,471,10,2023-06-13,cancelled
1230,217,9,2023-04-11,completed
1231,194,5,2024-12-04,cancelled
1232,206,8,2023-03-10,completed
1233,422,18,2023-01-12,returned
1234,419,16,2022-06-08,completed
1235,424,2,2024-04-09,pending
1236,332,9,2024-01-31,completed
1237,40,11,2022-08-02,completed
1238,145,4,2023-05-06,completed
1239,306,10,2023-03-10,completed
1240,327,8,2023-02-18,completed
1241,292,19,2022-06-24,pending
1242,24,3,2024-09-17,completed
1243,183,13,2022-01-18,returned
1244,162,12,2023-02-04,completed
1245,170,17,2022-07-19,completed
1246,414,1,2024-10-25,returned
1247,245,2,2024-02-22,completed
1248,78,3,2022-11-27,cancelled
1249,488,7,2022-07-11,pending
1250,394,17,2022-10-16,returned
1251,477,15,2024-12-07,pending
1252,174,20,2022-09-26,pending
1253,21,13,2024-06-01,completed
1254,313,5,2023-03-04,returned
1255,50,5,2024-10-15,pending
1256,281,3,2023-09-26,completed
1257,233,10,2022-07-12,completed
1258,144,12,2022-05-20,completed
1259,92,15,2022-05-26,completed
1260,132,15,2024-08-27,cancelled
1261,482,19,2022-10-15,completed
1262,187,13,2022-03-23,completed
1263,226,20,2022-09-22,completed
1264,43,17,2024-02-05,completed
1265,450,2,2023-06-23,returned
1266,380,18,2022-04-27,completed
1267,437,13,2022-11-13,completed
1268,438,13,2024-03-28,pending
1269,343,15,2024-08-04,completed
1270,461,4,2024-12-31,completed
1271,375,13,2023-01-05,pending
1272,103,3,2024-06-06,completed
1273,310,16,2023-12-03,completed
1274,233,5,2023-07-25,completed
1275,328,19,2022-10-26,completed
1276,32,12,2024-02-18,pending
1277,243,7,2024-05-30,pending
1278,488,14,2022-02-16,completed
1279,326,5,2023-06-01,completed
1280,208,15,2023-07-15,pending
1281,269,9,2024-05-09,completed
1282,48,14,2022-04-21,completed
1283,85,14,2023-09-01,completed
1284,275,6,2024-08-31,cancelled
1285,182,19,2024-06-13,completed
1286,288,20,2022-01-21,completed
1287,371,20,2022-06-09,completed
1288,341,11,2023-10-26,completed
1289,460,5,2022-11-05,completed
1290,59,14,2023-10-11,completed
1291,,15,2024-12-02,pending
1292,325,19,2022-09-15,completed
1293,112,7,2022-03-16,completed
1294,308,12,2022-12-07,completed
1295,498,1,2023-01-27,completed
1296,9,10,2024-01-16,returned
1297,359,15,2022-09-13,completed
1298,181,18,2024-04-20,completed
1299,499,4,2024-12-07,completed
1300,220,18,2024-07-28,returned
1301,278,10,2022-11-30,pending
1302,325,20,2024-06-14,pending
1303,45,4,2022-07-23,completed
1304,316,4,2022-02-03,completed
1305,325,19,2022-07-24,pending
1306,342,14,2022-03-08,completed
1307,398,13,2023-04-02,completed
1308,439,4,2023-02-05,completed
1309,212,13,2024-08-08,completed
1310,401,10,2024-02-07,completed
1311,158,14,2023-06-26,cancelled
1312,3,14,2023-05-10,completed
1313,14,12,2022-02-01,pending
1314,420,11,2024-11-28,completed
1315,492,14,2022-12-16,completed
1316,99,13,2024-03-12,pending
1317,411,14,2022-04-16,completed
1318,373,11,2024-03-10,returned
1319,224,5,2022-11-21,returned
1320,324,13,2022-08-31,pending
1321,429,11,2023-06-17,completed
1322,48,1,2022-07-10,cancelled
1323,15,18,2022-11-10,completed
1324,13,5,2024-02-23,completed
1325,96,8,2024-01-04,completed
1326,275,13,2023-02-01,pending
1327,338,3,2023-06-18,completed
1328,327,4,2022-02-17,completed
1329,475,4,2024-07-29,completed
1330,135,3,2023-08-02,completed
1331,433,7,2024-10-09,completed
1332,252,14,2022-07-26,completed
1333,492,7,2024-09-23,cancelled
1334,193,15,2024-05-09,pending
1335,93,6,2022-11-26,cancelled
1336,61,12,2022-03-06,completed
1337,82,9,2022-01-11,completed
1338,311,1,2023-01-30,returned
1339,390,12,2024-11-14,completed
1340,16,8,2023-03-21,completed
1341,138,7,2022-09-17,completed
1342,363,10,2023-12-15,completed
1343,224,13,2024-10-12,completed
1344,89,9,2023-05-28,completed
1345,299,19,2022-07-30,completed
1346,407,16,2022-12-06,completed
1347,217,9,2024-07-02,pending
1348,319,13,2023-10-15,completed
1349,291,3,2023-02-14,completed
1350,456,17,2022-12-09,completed
1351,151,17,2024-04-19,completed
1352,16,11,2024-03-26,completed
1353,184,7,2023-01-16,cancelled
1354,191,11,2024-02-01,completed
1355,164,11,2022-01-20,completed
1356,291,8,2024-08-11,returned
1357,198,7,2022-05-16,returned
1358,53,20,2023-03-22,pending
1359,294,14,2022-06-03,cancelled
1360,163,7,2024-06-10,completed
1361,411,2,2022-04-12,completed
1362,62,6,2024-05-12,returned
1363,303,19,2023-11-01,completed
1364,10,19,2023-08-07,completed
1365,146,13,2024-08-03,completed
1366,471,11,2024-12-28,cancelled
1367,36,14,2022-02-03,cancelled
1368,141,12,2023-09-09,completed
1369,285,16,2022-06-13,returned
1370,202,15,2022-04-07,completed
1371,432,20,2022-09-06,completed
1372,115,1,2022-03-01,completed
1373,166,14,2022-08-04,completed
1374,46,12,2022-12-15,pending
1375,479,2,2022-01-11,completed
1376,57,10,2022-03-30,completed
1377,169,13,2023-06-25,completed
1378,474,15,2022-12-15,completed
1379,164,19,2022-09-16,pending
1380,327,4,2024-04-26,returned
1381,124,16,2024-12-16,completed
1382,396,8,2023-10-22,completed
1383,393,3,2023-06-25,completed
1384,338,7,2023-05-12,cancelled
1385,39,2,2022-06-09,completed
1386,344,13,2022-01-27,completed
1387,54,19,2024-09-25,pending
1388,264,10,2024-12-16,cancelled
1389,336,17,2024-07-18,completed
1390,113,13,2022-09-24,completed
1391,104,7,2024-11-17,completed
1392,217,10,2023-07-24,pending
1393,76,4,2022-07-29,cancelled
1394,124,15,2022-08-14,completed
1395,15,17,2023-07-01,completed
1396,136,18,2023-12-22,completed
1397,221,13,2023-12-27,returned
1398,261,15,2024-06-01,completed
1399,51,13,2024-01-28,cancelled
1400,100,13,2024-05-15,completed
1401,272,17,2023-07-20,completed
1402,349,8,2022-08-12,completed
1403,59,2,2023-03-26,returned
1404,123,4,2023-06-30,completed
1405,452,13,2023-04-09,completed
1406,52,9,2024-03-15,completed
1407,88,12,2023-02-26,cancelled
1408,362,1,2023-08-13,completed
1409,258,20,2023-01-15,completed
1410,437,8,2023-09-18,completed
1411,349,6,2023-10-08,completed
1412,73,16,2024-07-21,completed
1413,11,9,2023-11-16,completed
1414,348,1,2022-12-16,returned
1415,497,1,2023-12-23,completed
1416,242,1,2023-05-22,returned
1417,428,17,2023-08-19,completed
1418,397,10,2022-10-28,pending
1419,232,12,2023-11-19,returned
1420,340,12,2023-06-12,completed
1421,424,11,2022-01-28,returned
1422,58,17,2024-09-18,cancelled
1423,76,8,2022-02-12,cancelled
1424,183,8,2022-10-18,returned
1425,185,3,2024-06-01,completed
1426,328,9,2024-02-13,cancelled
1427,491,6,2024-07-09,completed
1428,455,19,2023-12-16,completed
1429,159,19,2023-07-20,returned
1430,428,14,2023-12-05,pending
1431,291,12,2024-07-20,completed
1432,,5,2022-08-14,completed
1433,268,20,2022-11-04,returned
1434,156,3,2022-11-30,pending
1435,8,7,2023-08-27,completed
1436,28,1,2022-09-10,completed
1437,339,2,2023-12-23,completed
1438,180,17,2022-10-10,cancelled
1439,489,9,2022-11-14,completed
1440,222,3,2023-02-07,completed
1441,17,12,2023-03-25,completed
1442,217,4,2024-03-02,completed
1443,306,19,2023-09-11,completed
1444,412,7,2023-10-23,completed
1445,214,10,2022-10-05,completed
1446,153,15,2022-06-25,returned
1447,193,14,2023-01-11,completed
1448,270,11,2022-10-11,returned
1449,240,15,2024-01-03,completed
1450,237,18,2024-04-20,completed
1451,46,20,2024-05-12,completed
1452,298,5,2023-05-12,returned
1453,28,13,2023-08-24,completed
1454,,17,2024-04-05,completed
1455,44,4,2022-04-22,completed
1456,421,16,2022-07-19,cancelled
1457,443,19,2023-11-10,cancelled
1458,379,7,2024-11-12,returned
1459,288,16,2022-10-23,completed
1460,459,5,2023-04-03,completed
1461,369,1,2023-09-29,pending
1462,320,4,2024-09-20,completed
1463,79,4,2022-01-01,returned
1464,127,16,2022-07-18,completed
1465,228,4,2024-11-01,completed
1466,248,8,2024-04-08,pending
1467,421,15,2023-06-18,pending
1468,222,1,2022-09-10,completed
1469,420,8,2022-10-18,completed
1470,380,7,2024-11-13,completed
1471,149,4,2024-09-10,returned
1472,189,13,2024-10-06,completed
1473,238,14,2022-08-08,completed
1474,146,19,2022-02-27,completed
1475,298,20,2022-01-23,completed
1476,465,5,2022-03-29,completed
1477,,6,2024-07-27,completed
1478,439,7,2024-10-22,completed
1479,200,6,2024-12-11,cancelled
1480,181,19,2022-11-07,completed
1481,367,5,2024-07-30,completed
1482,473,16,2023-09-13,completed
1483,311,19,2024-08-24,cancelled
1484,398,9,2024-11-04,completed
1485,302,12,2023-10-26,returned
1486,35,6,2024-04-06,completed
1487,341,16,2022-07-17,completed
1488,396,8,2023-04-20,completed
1489,373,14,2022-12-23,completed
1490,314,2,2022-05-07,pending
1491,227,20,2022-05-30,cancelled
1492,473,4,2022-03-02,cancelled
1493,194,19,2024-07-09,returned
1494,101,15,2023-02-14,cancelled
1495,116,6,2023-08-09,completed
1496,415,3,2024-12-18,returned
1497,323,4,2022-02-19,completed
1498,415,1,2022-03-10,completed
1499,291,3,2024-04-15,completed
1500,350,17,2023-01-15,completed
1501,427,16,2023-01-25,returned
1502,183,18,2023-12-23,pending
1503,411,14,2022-10-10,cancelled
1504,448,3,2024-02-10,completed
1505,153,16,2024-11-25,completed
1506,308,1,2022-04-16,completed
1507,473,13,2023-08-17,cancelled
1508,35,6,2024-01-03,completed
1509,274,17,2022-06-03,returned
1510,160,2,2024-10-21,returned
1511,299,9,2022-08-16,cancelled
1512,17,9,2022-03-03,completed
1513,455,5,2023-11-17,completed
1514,474,2,2023-11-07,completed
1515,38,19,2024-10-07,returned
1516,178,14,2022-03-14,returned
1517,455,5,2022-06-15,completed
1518,54,17,2022-03-27,completed
1519,221,8,2023-12-19,completed
1520,14,7,2022-04-24,returned
1521,350,1,2024-02-16,returned
1522,27,13,2024-09-14,cancelled
1523,221,18,2022-09-14,completed
1524,225,20,2022-08-25,completed
1525,100,2,2023-12-22,completed
1526,48,8,2023-04-21,completed
1527,411,8,2022-04-04,pending
1528,40,15,2022-04-27,completed
1529,23,20,2023-08-02,cancelled
1530,150,13,2023-05-16,completed
1531,337,9,2022-09-08,returned
1532,254,12,2023-02-26,pending
1533,228,12,2023-03-28,pending
1534,445,17,2023-08-23,completed
1535,358,4,2023-10-16,completed
1536,462,20,2023-12-11,completed
1537,41,5,2023-07-27,pending
1538,119,18,2024-12-02,completed
1539,191,5,2022-09-09,completed
1540,358,15,2023-04-27,completed
1541,256,9,2022-02-13,completed
1542,154,3,2024-02-26,completed
1543,438,16,2023-07-26,completed
1544,197,8,2024-02-23,completed
1545,95,18,2024-02-16,completed
1546,17,12,2023-09-17,completed
1547,473,9,2023-11-20,pending
1548,388,20,2023-03-20,completed
1549,401,2,2024-05-25,pending
1550,284,10,2022-08-12,pending
1551,238,19,2024-12-31,pending
1552,134,13,2024-11-28,completed
1553,68,9,2023-05-03,pending
1554,44,18,2023-07-16,completed
1555,293,20,2023-11-23,completed
1556,138,20,2024-01-11,completed
1557,158,11,2022-09-12,pending
1558,434,15,2023-06-26,completed
1559,5,12,2024-06-19,completed
1560,210,3,2023-03-23,completed
1561,489,6,2023-10-06,completed
1562,133,5,2023-07-20,completed
1563,76,2,2022-12-24,completed
1564,336,17,2022-08-23,pending
1565,297,18,2024-06-20,cancelled
1566,32,9,2023-04-12,completed
1567,348,12,2022-02-03,returned
1568,308,4,2022-04-02,completed
1569,228,3,2024-11-04,completed
1570,167,14,2023-02-22,completed
1571,449,1,2024-05-23,completed
1572,172,12,2024-01-08,completed
1573,319,12,2023-08-26,completed
1574,477,19,2023-08-19,completed
1575,312,11,2022-08-06,returned
1576,402,12,2024-11-06,completed
1577,426,5,2024-02-15,completed
1578,490,8,2022-06-10,returned
1579,295,14,2024-10-28,returned
1580,434,2,2022-09-06,returned
1581,338,15,2024-08-25,completed
1582,100,10,2023-07-06,completed
1583,125,12,2023-11-05,completed
1584,162,4,2024-07-22,cancelled
1585,228,14,2023-05-09,completed
1586,181,3,2022-06-13,completed
1587,310,14,2024-09-18,completed
1588,474,14,2022-09-14,cancelled
1589,311,10,2022-10-10,completed
1590,61,14,2023-10-05,returned
1591,295,7,2022-10-31,completed
1592,8,14,2024-07-18,completed
1593,381,2,2024-08-20,pending
1594,13,3,2024-06-02,completed
1595,444,13,2024-11-20,completed
1596,66,18,2023-12-27,completed
1597,61,11,2023-08-24,returned
1598,370,12,2022-08-09,completed
1599,323,14,2024-04-17,completed
1600,359,6,2024-09-04,cancelled
1601,43,1,2024-11-09,returned
1602,346,13,2024-01-28,completed
1603,91,19,2024-06-17,completed
1604,119,11,2022-07-18,completed
1605,460,17,2024-11-26,pending
1606,147,11,2024-05-23,pending
1607,489,7,2023-01-01,completed
1608,143,20,2024-11-29,completed
1609,178,4,2022-07-23,completed
1610,250,6,2023-07-15,completed
1611,311,8,2023-06-16,cancelled
1612,73,18,2023-07-25,pending
1613,387,20,2024-11-07,completed
1614,4,1,2023-02-04,completed
1615,145,19,2023-02-21,completed
1616,267,15,2024-06-30,completed
1617,367,4,2022-08-13,completed
1618,253,5,2024-06-04,completed
1619,496,3,2022-08-27,cancelled
1620,373,6,2023-04-01,returned
1621,142,17,2023-11-18,cancelled
1622,362,2,2022-06-01,completed
1623,478,17,2022-07-25,completed
1624,431,2,2023-01-25,cancelled
1625,126,13,2022-01-17,pending
1626,345,16,2023-03-27,completed
1627,417,16,2024-09-19,completed
1628,102,3,2022-09-27,returned
1629,2,16,2023-03-15,returned
1630,364,14,2023-03-04,cancelled
1631,315,19,2023-06-23,completed
1632,248,6,2023-12-16,completed
1633,449,16,2023-04-20,completed
1634,307,16,2024-03-14,completed
1635,113,10,2022-07-17,completed
1636,167,14,2024-07-04,completed
1637,238,4,2022-12-27,completed
1638,361,16,2024-03-26,pending
1639,308,8,2024-09-28,completed
1640,138,14,2023-08-19,completed
1641,134,14,2023-10-24,completed
1642,218,2,2024-06-24,completed
1643,373,2,2024-09-21,completed
1644,210,6,2024-07-05,returned
1645,400,20,2023-02-27,returned
1646,67,1,2023-11-07,cancelled
1647,411,11,2022-02-13,completed
1648,336,7,2022-05-10,completed
1649,81,13,2023-02-11,pending
1650,149,12,2023-04-15,completed
1651,111,8,2024-04-26,completed
1652,433,17,2022-03-15,completed
1653,204,2,2024-10-24,completed
1654,155,8,2023-08-03,completed
1655,384,13,2023-07-12,cancelled
1656,68,9,2024-03-31,pending
1657,40,14,2022-06-23,completed
1658,381,20,2022-01-31,completed
1659,377,13,2022-07-15,completed
1660,402,17,2023-10-02,cancelled
1661,155,7,2022-02-17,completed
1662,497,16,2023-06-26,completed
1663,220,14,2023-08-20,returned
1664,248,18,2023-07-25,returned
1665,196,16,2023-05-16,cancelled
1666,488,18,2024-03-17,cancelled
1667,232,1,2022-08-10,completed
1668,229,19,2023-04-21,completed
1669,171,3,2023-09-29,completed
1670,107,16,2022-12-13,returned
1671,43,20,2023-05-27,pending
1672,268,19,2024-08-27,pending
1673,31,9,2023-04-22,completed
1674,380,5,2023-09-30,completed
1675,353,14,2023-10-21,pending
