order_id,product_id,quantity,discount_pct
1319,35,2,0.0
1319,77,5,0.15
1319,50,2,0.0
1320,69,1,0.2
1320,91,1,0.05
1320,80,1,0.0
1320,89,1,0.0
1320,36,2,0.05
1320,39,1,0.15
1321,55,4,0.25
1321,30,2,0.0
1321,73,3,0.15
1322,37,3,0.0
1323,58,1,0.0
1323,18,2,0.0
1323,47,1,0.15
1324,8,5,0.15
1324,59,1,0.0
1324,41,1,0.05
1325,4,2,0.0
1325,30,2,0.05
1325,41,2,0.0
1325,53,1,0.0
1325,67,2,0.0
1325,77,2,0.25
1326,79,3,0.15
1326,62,5,0.1
1326,89,2,0.0
1326,99,3,0.15
1326,39,2,0.0
1326,87,2,0.0
1327,26,3,0.0
1327,19,3,0.05
1328,52,2,0.0
1328,51,1,0.0
1328,47,3,0.15
1328,36,2,0.0
1329,49,2,0.15
1329,22,4,0.05
1329,7,0,0.0
1329,70,3,0.05
1330,50,1,0.0
1330,42,2,0.05
1330,4,1,0.0
1331,41,3,0.0
1331,18,5,0.2
1332,89,2,0.05
1332,35,1,0.15
1332,19,3,0.1
1333,26,2,0.15
1333,31,1,0.0
1333,29,3,0.0
1333,43,1,0.15
1334,74,2,0.0
1334,92,2,0.0
1334,99,4,0.0
1334,47,1,0.0
1334,7,1,0.05
1334,94,3,0.15
1335,17,3,0.05
1335,85,2,0.1
1335,8,1,0.0
1335,29,4,0.1
1336,66,2,0.15
1336,78,1,0.15
1336,15,1,0.05
1336,39,2,0.15
1337,96,5,0.0
1337,83,3,0.25
1337,1,3,0.1
1337,64,1,0.1
1337,89,2,0.0
1338,41,4,0.0
1338,3,3,0.1
1338,48,1,0.1
1338,90,1,0.05
1338,69,2,0.0
1339,45,2,0.0
1339,99,1,0.0
1339,76,1,0.0
1339,59,3,0.0
1339,28,1,0.0
1340,8,4,0.1
1340,75,1,0.2
1340,22,2,0.0
1340,100,1,0.0
1341,98,1,0.1
1342,96,4,0.1
1342,80,1,0.0
1342,21,5,0.15
1342,50,1,0.0
1342,19,1,0.2
1342,4,1,0.25
1343,75,1,0.0
1343,99,1,0.25
1344,57,4,0.1
1344,71,4,0.1
1344,68,2,0.1
1345,58,1,0.1
1345,67,2,0.0
1346,99,2,0.1
1346,88,1,0.0
1346,67,4,0.0
1346,38,0,0.05
1347,58,2,0.05
1347,13,1,0.05
1347,69,2,0.0
1347,82,5,0.2
1347,65,2,0.15
1348,37,1,0.0
1348,27,2,0.0
1348,75,1,0.0
1348,3,3,0.1
1348,81,2,0.05
1349,70,2,0.1
1349,84,1,0.1
1350,24,5,0.0
1350,79,3,0.0
1350,88,2,0.25
1351,85,2,0.25
1351,54,2,0.0
1351,36,2,0.0
1352,32,1,0.1
1353,2,3,0.0
1353,84,1,0.0
1353,1,2,0.0
1353,10,2,0.0
1354,92,2,0.0
1354,90,2,0.1
1354,35,2,0.0
1354,27,1,0.15
1354,5,1,0.0
1355,8,2,0.0
1355,56,2,0.0
1355,59,1,0.0
1355,83,2,0.05
1355,31,2,0.2
1356,14,2,0.0
1357,35,2,0.0
1357,60,2,0.0
1357,82,4,0.15
1357,87,2,0.15
1358,94,4,0.25
1358,36,1,0.05
1358,99,2,0.15
1358,63,3,0.0
1359,52,3,0.05
1359,41,3,0.0
1359,21,1,0.05
1359,28,1,0.0
1360,51,5,0.0
1361,26,2,0.15
1361,91,1,0.0
1361,100,1,0.0
1362,82,1,0.15
1362,26,1,0.0
1363,29,4,0.1
1363,88,1,0.2
1363,32,2,0.05
1363,4,2,0.1
1363,70,1,0.0
1363,99,1,0.0
1364,41,2,0.1
1365,13,2,0.1
1365,18,1,0.05
1366,85,1,0.0
1366,59,2,0.15
1366,54,-1,0.0
1366,55,2,0.05
1366,30,2,0.1
1366,48,1,0.15
1367,40,1,0.05
1367,55,1,0.0
1367,71,4,0.05
1367,73,2,0.0
1368,88,1,0.2
1368,74,3,0.25
1368,48,2,0.1
1368,12,1,0.1
1369,83,2,0.05
1369,8,2,0.1
1369,87,4,0.1
1370,29,2,0.0
1370,8,1,0.05
1371,82,2,0.1
1371,83,2,0.0
1372,38,1,0.1
1372,12,2,0.25
1372,51,1,0.0
1373,42,3,0.0
1373,93,3,0.0
1373,90,2,0.0
1374,28,3,0.0
1374,34,2,0.0
1374,26,2,0.0
1374,36,3,0.2
1375,90,1,0.0
1375,34,1,0.05
1376,80,1,0.0
1376,53,1,0.0
1377,62,3,0.05
1377,4,1,0.0
1377,78,3,0.0
1378,20,2,0.2
1378,49,4,0.0
1378,18,1,0.1
1379,51,1,0.0
1379,52,4,0.0
1379,29,2,0.0
1379,35,3,0.0
1379,1,2,0.1
1380,76,1,0.0
1380,23,1,0.1
1381,42,1,0.05
1381,34,2,0.0
1381,83,1,0.0
1381,59,1,0.0
1382,39,2,0.0
1382,15,2,0.0
1382,29,1,0.05
1383,17,3,0.15
1383,33,1,0.15
1383,47,4,0.15
1383,37,2,0.1
1384,34,2,0.05
1384,13,2,0.0
1384,14,4,0.05
1385,81,1,0.15
1385,22,1,0.25
1385,74,2,0.0
1385,65,1,0.0
1385,84,1,0.0
1386,25,2,0.0
1386,78,4,0.0
1386,1,2,0.0
1386,76,4,0.05
1386,13,1,0.05
1386,88,1,0.0
1387,72,1,0.1
1387,96,2,0.0
1387,38,2,0.05
1388,22,4,0.0
1388,31,2,0.25
1388,71,1,0.05
1389,68,2,0.0
1389,99,1,0.0
1390,70,2,0.0
1390,51,3,0.0
1390,68,5,0.0
1390,95,5,0.05
1391,95,4,0.05
1391,22,2,0.0
1391,27,1,0.15
1392,72,4,0.0
1392,8,2,0.15
1392,58,1,0.15
1392,1,2,0.0
1392,100,4,0.0
1392,87,4,0.0
1393,70,2,0.0
1393,63,2,0.1
1393,83,4,0.0
1393,84,2,0.0
1393,35,4,0.05
1394,83,4,0.0
1394,67,1,0.2
1394,78,1,0.0
1394,13,2,0.0
1395,98,1,0.0
1395,8,2,0.0
1395,87,2,0.1
1395,79,2,0.1
1396,70,5,0.0
1396,11,1,0.1
1396,10,3,0.0
1396,72,3,0.05
1396,79,1,0.2
1397,95,5,0.0
1397,70,1,0.0
1397,3,1,0.0
1398,64,2,0.25
1398,37,2,0.1
1398,27,1,0.25
1398,98,3,0.15
1399,89,2,0.0
1400,14,1,0.1
1401,49,1,0.05
1401,20,-1,0.1
1401,35,1,0.1
1401,91,2,0.2
1401,24,1,0.0
1402,61,4,0.15
1402,89,2,0.0
1402,63,4,0.0
1403,57,2,0.05
1403,17,1,0.1
1404,54,2,0.05
1404,32,2,0.15
1404,35,1,0.1
1404,83,1,0.1
1405,59,5,0.1
1405,32,4,0.15
1405,28,5,0.0
1405,100,1,0.05
1405,56,4,0.15
1406,55,5,0.05
1406,98,2,0.0
1406,50,2,0.0
1406,35,1,0.0
1407,32,2,0.05
1407,31,1,0.05
1407,37,1,0.0
1408,40,2,0.0
1408,48,2,0.0
1408,5,2,0.15
1408,43,2,0.05
1409,47,1,0.0
1409,84,2,0.0
1409,79,4,0.05
1409,45,2,0.05
1410,93,4,0.1
1410,12,2,0.0
1410,11,1,0.0
1410,67,2,0.0
1410,1,1,0.0
1411,88,3,0.0
1411,54,1,0.05
1411,74,1,0.2
1412,65,1,0.05
1412,54,4,0.1
1413,94,2,0.05
1413,41,3,0.0
1413,68,3,0.2
1414,5,1,0.0
1414,82,1,0.0
1414,4,1,0.0
1414,42,3,0.1
1415,48,5,0.0
1415,69,1,0.15
1415,98,1,0.05
1416,31,1,0.05
1416,58,1,0.2
1416,27,3,0.1
1417,92,1,0.0
1417,23,5,0.0
1417,26,3,0.0
1418,23,1,0.0
1418,90,3,0.05
1418,60,2,0.0
1419,13,1,0.2
1419,60,2,0.0
1420,81,4,0.0
1421,27,2,0.0
1421,36,4,0.0
1421,88,1,0.0
1422,82,2,0.0
1422,23,1,0.0
1422,76,4,0.0
1422,71,3,0.2
1423,17,1,0.0
1423,84,1,0.1
1424,47,1,0.15
1424,22,3,0.0
1424,50,2,0.15
1425,93,2,0.0
1425,47,1,0.0
1425,31,2,0.2
1425,6,1,0.05
1425,98,1,0.0
1426,86,1,0.0
1426,29,1,0.05
1426,43,1,0.0
1427,57,2,0.0
1427,39,3,0.0
1427,68,3,0.15
1427,50,1,0.05
1428,81,1,0.1
1428,50,1,0.15
1429,41,1,0.1
1429,2,3,0.05
1430,96,1,0.2
1430,5,2,0.1
1430,83,1,0.0
1430,51,1,0.0
1431,9,1,0.0
1431,74,2,0.15
1432,49,1,0.1
1432,98,3,0.25
1432,31,1,0.15
1432,44,1,0.15
1432,76,2,0.1
1433,35,1,0.0
1433,1,1,0.0
1433,92,1,0.0
1433,99,2,0.1
1434,25,1,0.05
1435,87,1,0.0
1435,21,2,0.0
1435,34,1,0.1
1435,85,5,0.0
1436,24,1,0.1
1436,76,1,0.15
1436,36,5,0.15
1436,95,2,0.2
1436,90,1,0.0
1436,67,1,0.0
1437,31,1,0.2
1437,49,3,0.0
1437,8,3,0.0
1438,100,1,0.15
1438,26,2,0.1
1438,55,1,0.1
1438,24,1,0.2
1438,76,1,0.0
1438,19,1,0.0
1439,67,3,0.0
1439,93,1,0.1
1440,4,2,0.1
1440,50,1,0.25
1440,19,4,0.1
1440,63,1,0.0
1441,76,1,0.0
1441,20,1,0.1
1442,91,4,0.1
1442,30,1,0.2
1443,25,1,0.0
1443,26,1,0.15
1443,83,4,0.0
1443,59,2,0.05
1444,11,1,0.0
1444,94,1,0.05
1444,79,1,0.05
1444,3,1,0.2
1444,44,1,0.1
1445,1,2,0.15
1446,39,2,0.0
1446,65,3,0.0
1446,51,1,0.0
1447,47,3,0.05
1447,6,1,0.15
1447,72,2,0.1
1447,82,1,0.1
1448,91,3,0.1
1448,34,3,0.0
1448,81,1,0.0
1448,14,2,0.0
1449,4,4,0.1
1449,83,1,0.0
1449,73,3,0.0
1449,34,3,0.1
1450,56,1,0.1
1450,41,5,0.05
1451,8,2,0.15
1451,90,3,0.0
1452,92,2,0.0
1452,35,2,0.0
1452,25,2,0.15
1452,16,3,0.2
1452,6,1,0.25
1453,52,2,0.0
1453,36,2,0.1
1453,76,1,0.0
1453,57,1,0.0
1453,37,1,0.05
1454,94,1,0.15
1454,5,3,0.0
1454,14,1,0.0
1454,18,2,0.0
1455,36,1,0.0
1456,93,2,0.1
1456,8,4,0.0
1456,57,2,0.0
1456,22,2,0.0
1456,90,1,0.0
1456,25,3,0.1
1457,45,1,0.0
1458,66,1,0.0
1458,59,2,0.15
1458,71,1,0.0
1458,41,4,0.0
1459,35,4,0.0
1459,93,1,0.1
1459,17,1,0.2
1460,91,2,0.15
1461,27,1,0.0
1461,97,1,0.05
1462,81,4,0.0
1462,33,1,0.15
1462,90,1,0.15
1463,19,1,0.0
1464,93,1,0.0
1464,96,3,0.0
1464,23,2,0.0
1465,31,1,0.1
1465,53,2,0.1
1466,76,3,0.0
1466,13,2,0.0
1466,99,4,0.0
1466,91,5,0.05
1466,35,3,0.05
1467,40,1,0.05
1467,94,2,0.15
1467,10,1,0.1
1468,55,2,0.0
1468,34,3,0.05
1469,36,1,0.2
1469,71,2,0.0
1469,9,1,0.0
1469,11,2,0.0
1469,5,1,0.0
1470,64,1,0.1
1471,65,3,0.15
1471,79,3,0.0
1471,29,2,0.0
1471,82,1,0.0
1471,46,3,0.05
1471,11,2,0.25
1472,42,1,0.15
1472,94,4,0.05
1472,15,5,0.0
1472,87,1,0.2
1472,18,1,0.0
1473,85,1,0.0
1473,84,1,0.05
1473,86,3,0.0
1473,62,2,0.0
1474,83,3,0.0
1474,64,2,0.05
1474,55,4,0.1
1474,2,1,0.0
1475,89,3,0.15
1475,91,5,0.0
1475,76,1,0.1
1476,100,1,0.0
1476,9,1,0.0
1476,17,5,0.05
1476,34,1,0.05
1477,95,4,0.0
1477,40,1,0.0
1477,79,4,0.0
1478,90,2,0.0
1478,12,2,0.1
1478,16,1,0.0
1478,99,1,0.15
1478,62,2,0.05
1479,23,1,0.1
1479,80,2,0.0
1480,28,2,0.0
1480,55,1,0.2
1480,64,3,0.0
1480,38,1,0.0
1481,37,2,0.0
1481,26,1,0.15
1481,77,0,0.0
1481,18,1,0.0
1481,64,2,0.15
1481,1,0,0.1
1482,45,2,0.1
1482,63,2,0.0
1482,91,4,0.0
1482,67,2,0.0
1483,86,3,0.0
1483,91,1,0.0
1483,52,3,0.0
1484,35,3,0.1
1485,49,3,0.0
1485,3,4,0.0
1486,12,1,0.05
1486,91,4,0.15
1486,68,4,0.15
1486,76,2,0.0
1487,9,1,0.0
1487,69,1,0.05
1487,6,1,0.1
1487,23,2,0.0
1488,83,1,0.0
1488,5,2,0.0
1488,80,1,0.05
1488,8,1,0.1
1488,66,1,0.2
1489,44,1,0.1
1489,21,1,0.1
1489,26,1,0.1
1490,1,2,0.0
1490,67,4,0.15
1490,78,2,0.05
1491,95,1,0.0
1491,48,2,0.0
1491,54,4,0.05
1492,44,1,0.05
1492,3,2,0.2
1492,89,1,0.2
1493,67,2,0.0
1493,16,2,0.0
1493,33,1,0.1
1493,38,1,0.0
1494,62,2,0.05
1494,3,2,0.1
1495,67,1,0.05
1495,55,3,0.2
1495,3,5,0.15
1495,10,2,0.0
1496,45,2,0.0
1496,35,2,0.0
1496,97,4,0.0
1496,12,1,0.15
1497,18,2,0.15
1497,6,3,0.0
1497,26,2,0.15
1498,42,1,0.1
1499,82,2,0.0
1499,81,1,0.0
1499,50,5,0.0
1499,92,1,0.15
1499,8,3,0.0
1500,9,2,0.1
1500,83,1,0.1
1500,36,2,0.05
1501,90,1,0.0
1501,58,3,0.0
1501,88,1,0.0
1502,77,4,0.0
1502,49,2,0.0
1502,40,3,0.2
1502,4,4,0.1
1503,67,2,0.2
1503,32,0,0.0
1504,61,1,0.0
1504,98,1,0.15
1504,16,2,0.1
1505,83,5,0.0
1505,99,2,0.0
1505,56,2,0.1
1506,2,2,0.05
1506,30,2,0.05
1506,100,1,0.0
1506,40,2,0.0
1506,75,4,0.0
1507,34,1,0.15
1507,64,2,0.25
1507,51,5,0.0
1508,50,1,0.0
1508,99,1,0.05
1508,89,1,0.15
1508,78,4,0.0
1509,84,1,0.0
1509,100,2,0.1
1510,41,1,0.15
1510,40,1,0.05
1511,69,1,0.0
1511,98,3,0.15
1511,1,5,0.05
1512,52,1,0.0
1512,26,2,0.0
1512,33,2,0.0
1512,85,1,0.15
1513,21,1,0.0
1513,9,3,0.1
1513,95,1,0.1
1513,63,4,0.05
1513,28,1,0.0
1514,22,3,0.1
1514,40,2,0.1
1515,51,1,0.0
1515,23,2,0.05
1515,95,1,0.0
1516,55,1,0.0
1516,57,2,0.05
1516,6,1,0.0
1516,88,1,0.2
1516,59,2,0.0
1516,14,3,0.0
1517,57,1,0.0
1517,31,2,0.15
1518,45,1,0.05
1518,41,0,0.05
1518,67,2,0.0
1518,24,2,0.0
1518,9,1,0.1
1518,72,4,0.0
1519,38,1,0.25
1519,21,5,0.0
1520,93,1,0.0
1520,23,2,0.0
1520,94,2,0.0
1520,12,2,0.15
1521,61,3,0.0
1521,6,2,0.1
1521,30,1,0.0
1521,13,3,0.0
1522,25,2,0.05
1522,51,5,0.0
1522,61,2,0.15
1523,93,4,0.0
1523,40,5,0.1
1523,75,4,0.1
1523,65,2,0.0
1524,18,4,0.05
1525,18,2,0.0
1525,97,5,0.05
1525,10,1,0.0
1525,12,2,0.0
1526,65,1,0.2
1526,62,1,0.05
1526,18,2,0.15
1526,16,3,0.0
1527,86,5,0.1
1528,39,1,0.05
1528,63,3,0.25
1528,55,5,0.0
1529,1,4,0.05
1529,42,3,0.0
1529,88,4,0.0
1529,90,1,0.0
1529,35,1,0.1
1530,45,2,0.1
1530,35,2,0.1
1530,74,3,0.0
1530,43,5,0.15
1530,80,1,0.15
1531,63,1,0.1
1531,83,4,0.15
1531,54,1,0.05
1532,73,5,0.15
1533,67,3,0.0
1533,2,2,0.25
1533,14,2,0.0
1534,26,4,0.0
1534,84,1,0.05
1534,35,1,0.0
1535,4,3,0.0
1535,46,1,0.0
1535,29,2,0.1
1535,23,5,0.15
1536,39,2,0.05
1536,77,1,0.25
1536,64,2,0.1
1536,6,1,0.15
1536,34,2,0.0
1537,38,1,0.05
1537,13,1,0.05
1537,11,2,0.15
1537,82,2,0.0
1537,73,5,0.0
1537,27,4,0.0
1538,68,2,0.0
1538,92,5,0.05
1538,6,2,0.0
1538,34,3,0.15
1538,89,2,0.0
1538,25,5,0.0
1539,61,3,0.0
1539,27,2,0.05
1540,67,1,0.0
1540,46,2,0.15
1540,27,1,0.05
1540,89,1,0.0
1541,71,3,0.0
1541,13,1,0.0
1541,32,3,0.0
1541,91,3,0.1
1542,86,1,0.1
1542,33,1,0.0
1542,65,2,0.0
1542,14,1,0.0
1543,85,5,0.05
1543,92,4,0.0
1543,98,1,0.0
1543,89,1,0.15
1543,100,1,0.15
1543,94,1,0.0
1544,96,4,0.0
1544,44,1,0.15
1544,97,3,0.0
1544,18,0,0.05
1545,27,5,0.0
1545,29,2,0.0
1546,50,1,0.05
1546,84,5,0.0
1546,60,1,0.0
1546,32,4,0.0
1547,34,1,0.25
1547,85,5,0.1
1547,78,1,0.1
1547,83,2,0.2
1548,68,2,0.0
1548,83,5,0.0
1548,9,3,0.0
1549,16,3,0.2
1549,7,3,0.1
1549,48,1,0.0
1549,75,1,0.25
1549,11,2,0.0
1549,45,1,0.0
1550,19,2,0.05
1550,34,2,0.1
1550,100,1,0.0
1550,68,5,0.0
1551,32,1,0.05
1551,93,2,0.0
1551,34,1,0.0
1551,19,1,0.1
1552,18,3,0.0
1552,36,1,0.0
1553,24,2,0.05
1553,11,1,0.15
1553,37,4,0.0
1553,32,2,0.0
1553,60,1,0.0
1554,80,2,0.1
1554,84,2,0.0
1554,61,2,0.05
1555,45,1,0.0
1556,80,1,0.0
1556,49,1,0.0
1556,58,1,0.0
1557,64,1,0.0
1557,41,1,0.15
1557,7,-1,0.15
1557,85,1,0.2
1557,100,2,0.0
1558,27,1,0.0
1558,98,4,0.0
1558,71,4,0.15
1558,11,2,0.2
1558,39,2,0.0
1559,92,1,0.05
1559,75,1,0.0
1559,43,1,0.05
1559,9,2,0.0
1559,15,1,0.0
1559,16,3,0.0
1560,37,2,0.0
1560,92,1,0.05
1560,49,4,0.05
1560,95,2,0.0
1561,64,1,0.0
1561,68,3,0.1
1561,34,1,0.0
1561,81,2,0.0
1561,40,5,0.0
1562,95,1,0.05
1562,59,2,0.1
1562,15,2,0.0
1563,54,3,0.0
1563,57,4,0.1
1563,67,2,0.0
1564,67,1,0.0
1564,14,3,0.0
1564,41,2,0.0
1564,54,2,0.15
1564,64,2,0.1
1565,8,2,0.0
1565,40,5,0.0
1565,81,3,0.0
1566,45,1,0.05
1566,76,2,0.0
1567,47,4,0.0
1567,44,1,0.0
1567,83,1,0.0
1568,20,1,0.0
1568,98,3,0.1
1568,96,-1,0.0
1569,52,1,0.1
1569,6,4,0.0
1569,59,2,0.0
1569,21,5,0.0
1569,49,1,0.0
1570,74,1,0.15
1570,44,3,0.0
1571,45,4,0.0
1571,6,2,0.1
1571,51,2,0.0
1572,51,2,0.0
1572,33,3,0.15
1573,5,2,0.1
1573,69,4,0.0
1573,73,1,0.15
1573,49,5,0.0
1574,76,2,0.0
1574,23,1,0.2
1574,74,1,0.15
1575,6,1,0.1
1575,37,2,0.0
1575,28,1,0.2
1576,65,3,0.0
1576,73,2,0.0
1576,25,3,0.25
1577,68,4,0.1
1577,58,1,0.0
1577,28,2,0.0
1578,27,1,0.2
1578,68,1,0.0
1579,68,2,0.05
1579,4,2,0.05
1579,51,2,0.0
1580,22,1,0.05
1580,54,2,0.0
1580,14,2,0.0
1580,51,1,0.0
1580,93,2,0.1
1580,96,2,0.0
1581,55,1,0.05
1581,85,3,0.0
1581,98,1,0.05
1581,84,4,0.0
1581,47,1,0.1
1581,34,1,0.0
1582,51,1,0.25
1582,86,1,0.1
1582,35,4,0.0
1582,99,4,0.0
1583,24,2,0.05
1583,87,1,0.0
1584,78,1,0.0
1584,92,2,0.0
1585,19,4,0.05
1585,17,1,0.0
1586,62,2,0.0
1586,50,1,0.0
1586,12,1,0.05
1587,31,1,0.25
1587,56,2,0.1
1587,2,2,0.0
1587,64,1,0.15
1587,75,4,0.0
1587,72,2,0.0
1588,48,1,0.0
1588,54,1,0.25
1588,43,1,0.0
1589,1,2,0.0
1589,80,3,0.0
1589,20,1,0.0
1590,73,2,0.05
1590,30,5,0.1
1591,42,3,0.0
1591,34,3,0.0
1591,21,2,0.2
1591,64,3,0.0
1591,54,3,0.05
1592,45,2,0.1
1592,79,2,0.0
1592,65,3,0.0
1592,14,3,0.0
1593,93,2,0.25
1593,23,1,0.0
1594,18,3,0.1
1594,50,2,0.0
1594,63,3,0.25
1594,30,1,0.1
1595,25,1,0.0
1595,100,1,0.15
1595,24,3,0.0
1595,73,1,0.2
1595,57,3,0.15
1596,55,5,0.15
1596,93,1,0.05
1596,1,1,0.2
1596,95,2,0.05
1597,85,3,0.0
1597,1,2,0.25
1597,59,1,0.0
1597,20,1,0.05
1597,25,2,0.25
1598,59,2,0.2
1598,95,4,0.05
1598,54,2,0.0
1598,84,1,0.0
1598,47,1,0.1
1598,46,1,0.0
1599,1,1,0.1
1599,95,1,0.0
1599,35,2,0.0
1600,91,1,0.15
1600,35,1,0.05
1600,19,3,0.15
1600,24,2,0.1
1601,4,1,0.0
1601,30,2,0.05
1601,33,1,0.05
1601,57,3,0.0
1602,41,1,0.2
1603,84,3,0.25
1603,55,5,0.0
1604,87,5,0.2
1605,26,1,0.05
1605,98,4,0.15
1605,45,4,0.05
1606,39,2,0.0
1606,14,1,0.1
1607,18,1,0.05
1607,73,4,0.2
1607,83,1,0.05
1607,76,2,0.0
1607,93,2,0.25
1607,33,1,0.2
1608,39,1,0.0
1608,42,1,0.05
1609,54,1,0.0
1609,60,1,0.0
1609,89,1,0.1
1609,38,3,0.0
1609,50,-1,0.0
1610,10,2,0.15
1610,23,1,0.1
1610,14,2,0.0
1610,59,1,0.0
1610,68,2,0.0
1610,99,1,0.0
1611,81,1,0.0
1611,58,1,0.1
1611,41,3,0.05
1611,96,4,0.0
1611,89,3,0.0
1611,72,2,0.0
1612,35,1,0.0
1612,7,1,0.0
1612,30,1,0.0
1612,78,1,0.1
1612,60,1,0.0
1613,66,1,0.0
1614,25,1,0.05
1614,15,2,0.15
1614,27,1,0.0
1615,80,2,0.1
1615,75,2,0.05
1615,14,3,0.05
1615,78,3,0.1
1616,53,2,0.05
1616,26,2,0.0
1616,54,1,0.0
1617,43,1,0.0
1617,45,2,0.05
1617,25,3,0.0
1617,78,2,0.1
1618,60,1,0.1
1618,91,2,0.0
1618,20,2,0.2
1618,67,4,0.1
1619,46,2,0.0
1619,33,1,0.0
1619,40,1,0.0
1619,93,4,0.0
1619,5,2,0.05
1620,3,1,0.15
1620,26,1,0.0
1620,48,4,0.05
1620,33,0,0.1
1620,60,1,0.1
1620,56,5,0.0
1621,22,3,0.2
1622,14,1,0.1
1622,47,2,0.05
1622,93,2,0.15
1622,6,-1,0.05
1622,35,1,0.1
1623,87,2,0.0
1623,58,1,0.0
1623,23,1,0.05
1624,64,1,0.2
1624,45,1,0.0
1624,62,3,0.0
1624,90,2,0.05
1624,99,3,0.0
1624,38,4,0.0
1625,7,1,0.0
1625,72,2,0.0
1626,85,1,0.05
1626,95,4,0.0
1626,34,5,0.1
1626,75,2,0.0
1626,6,2,0.0
1627,98,2,0.15
1627,91,1,0.15
1627,59,3,0.1
1627,15,2,0.05
1628,49,2,0.05
1629,85,1,0.15
1629,4,2,0.15
1629,70,2,0.2
1629,8,1,0.15
1630,41,2,0.0
1630,31,1,0.1
1630,46,1,0.1
1631,32,3,0.0
1631,76,2,0.0
1631,73,5,0.0
1632,45,1,0.0
1632,80,2,0.1
1632,10,1,0.0
1633,31,1,0.2
1633,79,4,0.0
1633,44,3,0.0
1634,57,3,0.2
1634,50,2,0.15
1634,41,2,0.0
1635,31,1,0.0
1635,72,1,0.1
1635,47,2,0.2
1635,71,3,0.0
1636,71,1,0.0
1636,40,3,0.15
1636,63,5,0.0
1636,77,1,0.0
1636,19,2,0.05
1637,33,2,0.25
1637,96,1,0.2
1637,81,1,0.0
1638,63,2,0.0
1638,17,4,0.15
1639,58,1,0.0
1639,42,1,0.1
1639,46,4,0.1
1639,15,3,0.1
1640,50,2,0.05
1640,55,1,0.0
1641,27,1,0.05
1641,28,2,0.05
1642,45,2,0.1
1642,51,1,0.15
1642,21,4,0.0
1642,9,1,0.0
1642,75,3,0.1
1642,22,4,0.25
1643,38,4,0.25
1643,99,2,0.15
1643,66,2,0.1
1643,46,2,0.15
1643,70,1,0.0
1643,55,2,0.2
1644,48,2,0.0
1645,43,1,0.0
1645,53,5,0.0
1645,65,3,0.05
1645,59,1,0.0
1645,1,2,0.05
1646,24,3,0.0
1646,65,2,0.0
1646,48,2,0.0
1646,5,1,0.0
1647,29,3,0.1
1647,72,3,0.25
1647,2,1,0.0
1647,23,5,0.0
1647,75,2,0.0
1648,41,2,0.2
1648,86,3,0.05
1648,13,5,0.0
1648,17,5,0.0
1649,74,2,0.1
1649,78,1,0.2
1649,81,2,0.05
1649,88,1,0.1
1650,17,2,0.0
1650,1,2,0.1
1650,74,3,0.0
1651,31,2,0.05
1651,27,-1,0.0
1651,55,2,0.0
1651,4,2,0.0
1652,4,2,0.0
1652,91,1,0.1
1652,47,2,0.0
1653,21,4,0.15
1653,3,1,0.05
1653,87,1,0.05
1653,66,2,0.0
1654,40,1,0.0
1654,16,-1,0.0
1654,43,3,0.05
1654,78,4,0.25
1655,86,2,0.0
1655,55,3,0.0
1656,72,5,0.1
1656,27,1,0.2
1656,49,3,0.1
1656,77,3,0.15
1656,41,3,0.0
1657,86,2,0.0
1657,33,1,0.0
1657,77,1,0.0
1657,4,2,0.0
1658,47,2,0.0
1658,76,1,0.0
1658,91,1,0.0
1658,100,2,0.0
1658,50,4,0.1
1659,32,2,0.1
1659,94,1,0.05
1659,70,3,0.1
1659,95,1,0.1
1660,42,1,0.0
1660,86,1,0.05
1660,21,2,0.15
1661,65,3,0.0
1661,63,2,0.1
1662,66,3,0.0
1663,7,4,0.0
1663,65,1,0.0
1664,41,2,0.05
1664,15,2,0.0
1665,15,3,0.25
1665,98,1,0.05
1665,5,3,0.15
1666,18,1,0.0
1666,36,3,0.1
1666,98,1,0.05
1667,87,1,0.0
1667,36,1,0.0
1667,27,2,0.0
1668,29,4,0.05
1668,32,2,0.1
1669,43,2,0.0
1669,20,1,0.0
1669,79,5,0.0
1669,89,1,0.05
1670,35,1,0.0
1670,2,1,0.15
1670,59,3,0.0
1670,100,1,0.1
1670,85,4,0.0
1671,49,2,0.15
1671,70,3,0.0
1671,89,4,0.0
1671,75,4,0.05
1671,42,2,0.0
1671,4,1,0.15
1672,40,1,0.15
1672,17,2,0.05
1672,87,3,0.0
1673,40,3,0.0
1673,54,3,0.1
1673,89,1,0.15
1674,51,4,0.15
1674,39,4,0.0
1674,49,2,0.05
1674,41,1,0.05
1675,78,1,0.05
1675,80,2,0.0
1675,64,3,0.25
1676,33,0,0.25
1676,20,4,0.1
1676,21,1,0.0
1676,15,1,0.15
1676,22,1,0.0
1676,41,2,0.0
1677,87,1,0.0
1678,78,2,0.0
1678,72,1,0.0
1678,85,1,0.0
1678,81,5,0.0
1679,23,2,0.15
1679,54,1,0.0
1679,29,2,0.1
1679,21,2,0.05
1679,12,1,0.0
1679,68,5,0.05
1680,91,1,0.0
1680,72,2,0.0
1681,84,3,0.0
1681,41,2,0.1
1681,44,2,0.05
1681,25,3,0.15
1682,38,1,0.0
1682,19,3,0.15
1683,11,2,0.0
1683,88,-1,0.05
1683,95,3,0.0
1683,98,2,0.15
1684,16,2,0.05
